id,timezone,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
3028,2016-09-05 03:50:00,7,2,1250,5,1,15262.39,,13046.0,7116.5,10433.7,7116.5
3029,2016-09-05 04:00:00,126,3,1206,2,1,26047.72,,14008.0,7245.0,27655.0,7245.0
3030,2016-09-05 04:10:00,8,2,1200,8,1,11386.22,,14501.5,4146.0,8332.85,4146.0
3031,2016-09-05 04:25:00,7,3,1450,5,1,19243.87,,16044.0,7888.0,12002.6,7888.0
3032,2016-09-05 04:30:00,126,4,1606,2,1,18923.97,,15612.0,7537.5,33418.0,7537.5
3033,2016-09-05 04:45:00,8,3,1400,8,1,29794.89,,14695.0,3744.0,11541.2,3744.0
3034,2016-09-05 05:00:00,126,5,1406,2,1,33145.77,,19880.0,8721.0,33553.8,8721.0
3035,2016-09-05 05:05:00,7,4,1450,5,1,9363.99,,12246.0,6737.0,11694.0,6737.0
3036,2016-09-05 05:20:00,8,4,1400,8,1,28607.2,,25804.0,11037.0,17508.3,11037.0
3037,2016-09-05 05:30:00,126,6,1406,2,1,33592.78,,14743.5,8019.0,30229.0,8019.0
3038,2016-09-05 05:40:00,7,5,1900,5,1,9334.79,,14903.0,7993.5,11902.8,7993.5
3039,2016-09-05 05:55:00,8,5,1600,8,1,20079.33,,22692.0,10287.0,14670.2,10287.0
3040,2016-09-05 06:00:00,126,7,1606,2,1,31466.68,,15371.5,6631.5,26757.7,6631.5
3041,2016-09-05 06:15:00,7,6,1250,5,1,13593.25,,19445.5,9441.5,14346.7,9441.5
3042,2016-09-05 06:30:00,126,8,2040,2,1,20184.51,,17377.5,7296.5,27924.9,7296.5
3043,2016-09-05 06:35:00,8,6,1100,8,1,6410.84,,26032.5,12493.0,16993.4,12493.0
3044,2016-09-05 06:55:00,7,7,1000,5,1,16999.6,,31179.5,13469.0,20856.0,13469.0
3045,2016-09-05 07:02:00,126,9,1106,2,1,18739.35,,23449.0,8711.5,42275.9,8711.5
3046,2016-09-05 07:15:00,8,7,1100,8,1,16188.6,,32920.0,14413.0,26876.4,14413.0
3047,2016-09-06 02:30:00,106,1,2087,6,1,11516.29,,7701.0,4603.5,12634.7,4603.5
3048,2016-09-06 02:35:00,127,1,1100,10,1,4857.8,,3834.5,1978.0,4383.41,1978.0
3049,2016-09-06 02:55:00,61,1,1000,8,1,42042.52,,15373.0,5825.0,10665.1,5825.0
3050,2016-09-06 03:00:00,106,2,2446,6,1,19114.03,,8363.0,5505.5,16010.8,5505.5
3051,2016-09-06 03:10:00,127,2,1100,10,1,27502.7,,7356.0,2726.5,7013.6,2726.5
3052,2016-09-06 03:30:00,106,3,1216,6,1,43601.63,,12883.5,5808.0,29495.6,5808.0
3053,2016-09-06 03:35:00,61,2,1200,8,1,40700.07,,18437.0,5320.0,10970.3,5320.0
3054,2016-09-06 03:50:00,127,3,1600,10,1,17280.63,,8904.0,4100.5,8989.86,4100.5
3055,2016-09-06 04:00:00,106,4,1216,6,1,42795.05,,14992.5,7590.5,34429.8,7590.5
3056,2016-09-06 04:10:00,61,3,1500,8,1,40501.55,,30069.5,11943.5,15691.1,11943.5
3057,2016-09-06 04:25:00,127,4,1100,10,1,20441.4,,12302.5,4470.0,12149.4,4470.0
3058,2016-09-06 04:30:00,106,5,1216,6,1,27159.7,,14047.0,7136.5,24704.9,7136.5
3059,2016-09-06 04:45:00,61,4,1600,8,1,35634.63,,25119.5,13405.5,17966.0,13405.5
3060,2016-09-06 05:00:00,106,6,1016,6,1,35862.44,,18723.0,9654.5,30519.1,9654.5
3061,2016-09-06 05:05:00,127,5,1100,10,1,25461.37,,7617.0,1262.5,8931.96,1262.5
3062,2016-09-06 05:20:00,61,5,1300,8,1,44533.61,,32763.0,13156.5,18162.1,13156.5
3063,2016-09-06 05:30:00,106,7,1216,6,1,15278.65,,19653.5,10120.0,34638.2,10120.0
3064,2016-09-06 05:40:00,127,6,1600,10,1,35841.68,,11353.5,2541.5,11296.6,2541.5
3065,2016-09-06 05:55:00,61,6,1300,8,1,55017.07,,33148.5,12873.0,22375.8,12873.0
3066,2016-09-06 06:00:00,106,8,1116,6,1,19266.9,,16566.5,8967.5,35748.4,8967.5
3067,2016-09-06 06:15:00,127,7,1100,10,1,20008.17,,18040.0,6461.5,19385.3,6461.5
3068,2016-09-06 06:30:00,106,9,1628,6,1,38507.76,,25703.5,10853.0,42243.1,10853.0
3069,2016-09-06 06:35:00,61,7,2000,8,1,25570.55,,34784.5,14056.0,22180.2,14056.0
3070,2016-09-06 06:53:00,127,8,1400,10,1,27068.55,,27079.0,7514.0,23108.3,7514.0
3071,2016-09-06 07:00:00,106,10,1628,6,1,26936.79,,24764.0,10494.5,41506.6,10494.5
3072,2016-09-07 03:00:00,15,1,1300,5,1,72883.09,,29890.5,15706.5,49730.7,15706.5
3073,2016-09-07 03:08:00,94,1,2122,6,1,20008.49,,6462.0,2303.0,6230.27,2303.0
3074,2016-09-07 03:18:00,14,1,1200,5,3,59983.61,,18212.0,7099.0,15235.1,7099.0
3075,2016-09-07 03:30:00,15,2,2100,5,1,55750.89,,25982.5,14184.5,43848.3,14184.5
3076,2016-09-07 03:38:00,94,2,1722,6,1,18743.08,,9897.0,3237.5,8867.45,3237.5
3077,2016-09-07 03:48:00,14,2,1200,5,3,50549.92,,24167.0,8555.5,24875.7,8555.5
3078,2016-09-07 04:00:00,15,3,1600,5,1,48081.37,,25885.0,11810.0,34586.8,11810.0
3079,2016-09-07 04:08:00,94,3,1212,6,1,14800.79,,7640.5,2880.0,7052.17,2880.0
3080,2016-09-07 04:15:00,67,1,1900,8,1,53688.6,,34341.5,13662.0,19080.6,13662.0
3081,2016-09-07 04:23:00,14,3,1050,5,3,37862.52,,16204.0,6970.0,15764.7,6970.0
3082,2016-09-07 04:30:00,15,4,1200,5,1,4140.23,,11683.0,4799.0,21619.9,4799.0
3083,2016-09-07 04:38:00,94,4,1212,6,1,25404.84,,14914.5,4023.5,13354.8,4023.5
3084,2016-09-07 04:45:00,67,2,1550,8,1,42524.11,,30877.5,14685.0,19624.1,14685.0
3085,2016-09-07 04:53:00,14,4,1050,5,3,23374.24,,14679.5,5771.5,14192.2,5771.5
3112,2016-09-08 02:30:00,117,1,1000,7,1,16120.81,,17313.5,7359.0,10531.3,7359.0
3113,2016-09-08 02:50:00,71,1,1300,7,1,41554.47,,17257.0,5734.0,12449.8,5734.0
3114,2016-09-08 03:00:00,129,1,1000,5,2,50628.58,,15810.5,6692.0,30638.3,6692.0
3115,2016-09-08 03:05:00,117,2,1000,7,1,18425.25,,18253.0,9073.5,11405.1,9073.5
3116,2016-09-08 03:13:00,89,1,1300,5,2,7558.03,,10020.0,4612.0,10994.9,4612.0
3117,2016-09-08 03:25:00,71,2,1300,7,1,46669.32,,15896.1,3034.2,12236.8,3034.2
3118,2016-09-08 03:30:00,129,2,1000,5,2,24813.77,,11604.5,5148.5,20734.2,5148.5
3119,2016-09-08 03:40:00,117,3,1300,7,1,31624.69,,22204.0,10702.0,16972.5,10702.0
3120,2016-09-08 03:48:00,89,2,1100,5,2,18134.55,,4884.5,1196.5,5754.1,1196.5
3121,2016-09-08 04:00:00,129,3,1000,5,2,54488.0,,19618.0,6301.0,33514.5,6301.0
3122,2016-09-08 04:05:00,71,3,1800,7,1,24558.29,,14646.0,3485.5,7403.81,3485.5
3123,2016-09-08 04:20:00,117,4,1400,7,1,36485.21,,29141.0,14442.5,24236.1,14442.5
3124,2016-09-08 04:27:00,89,3,1050,5,2,19991.25,,9022.0,2741.5,10368.5,2741.5
3125,2016-09-08 04:30:00,129,4,1500,5,2,13286.49,,15875.0,7790.0,28176.7,7790.0
3126,2016-09-08 04:40:00,71,4,1100,7,1,44974.84,,29615.5,11964.0,22600.1,11964.0
3127,2016-09-08 04:55:00,117,5,1900,7,1,41558.69,,34102.5,17251.0,27943.6,17251.0
3128,2016-09-08 05:00:00,129,5,1000,5,2,47647.39,,22026.0,8338.0,39339.0,8338.0
3129,2016-09-08 05:05:00,89,4,1400,5,2,17980.13,,11659.0,3798.5,9060.52,3798.5
3130,2016-09-08 05:17:00,71,5,1100,7,1,30652.87,,34819.0,16705.5,17508.0,16705.5
3131,2016-09-08 05:25:00,13,1,2200,5,2,36745.45,,8245.5,1881.5,11507.2,1881.5
3132,2016-09-08 05:30:00,129,6,2050,5,2,21855.9,,20480.5,10093.0,35547.0,10093.0
3133,2016-09-08 05:35:00,117,6,1250,7,1,12716.94,,30101.0,15393.0,16104.4,15393.0
3134,2016-09-08 05:45:00,89,5,1200,5,2,23426.94,,9160.0,3432.5,11507.2,3432.5
3135,2016-09-08 05:55:00,71,6,1300,7,1,32618.18,,34668.0,15177.5,21669.1,15177.5
3136,2016-09-08 06:00:00,129,7,1500,5,2,22992.36,,16765.0,7249.5,33146.2,7249.5
3137,2016-09-08 06:05:00,13,2,1100,5,2,14538.52,,12529.5,3980.5,24690.7,3980.5
3138,2016-09-08 06:15:00,117,7,1600,7,1,43666.96,,72519.0,34470.0,36812.4,34470.0
3139,2016-09-08 06:25:00,89,6,1300,5,2,12710.41,,12873.5,4481.5,14508.4,4481.5
3140,2016-09-08 06:30:00,129,8,1500,5,2,47031.54,,24839.0,9803.5,49068.4,9803.5
3141,2016-09-08 06:35:00,71,7,1400,7,1,31829.1,,27701.0,10539.5,15108.6,10539.5
3142,2016-09-08 06:43:00,13,3,1300,5,2,23157.48,,14777.0,4459.0,23509.4,4459.0
3143,2016-09-08 06:55:00,117,8,1250,7,1,26972.66,,50729.5,23927.0,34626.7,23927.0
3144,2016-09-08 07:00:00,129,9,1200,5,2,23119.58,,25157.5,10582.0,50344.8,10582.0
3145,2016-09-08 07:05:00,89,7,1050,5,2,12511.35,,19552.5,6562.0,17869.1,6562.0
3146,2016-09-08 07:15:00,71,8,1800,7,1,37850.27,,45939.5,17955.0,27467.7,17955.0
3147,2016-09-08 07:23:00,13,4,1300,5,2,14207.6,,19627.0,6793.5,31384.9,6793.5
3148,2016-09-08 08:00:00,13,5,1100,5,2,12582.58,,24617.0,7928.5,33163.6,7928.5
3149,2016-09-08 08:35:00,13,6,2200,5,2,17026.44,,18578.0,7289.0,35374.3,7289.0
3150,2016-09-08 09:10:00,13,7,1400,5,2,15476.24,,21146.5,7686.0,31642.4,7686.0
3151,2016-09-09 02:45:00,73,1,2200,7,1,19655.23,,18027.5,8087.0,9892.98,8087.0
3152,2016-09-09 02:53:00,86,1,1250,7,3,8165.92,,7204.5,2591.5,5791.58,2591.5
3153,2016-09-09 03:00:00,9,1,2000,4,3,24458.76,,13179.0,4994.5,18818.8,4994.5
3154,2016-09-09 03:05:00,91,1,2000,1,1,5763.26,,7597.5,1540.5,5677.23,1540.5
3155,2016-09-09 03:20:00,73,2,900,7,1,22350.85,,21212.5,9401.0,14354.8,9401.0
3156,2016-09-09 03:27:00,86,2,950,7,3,8134.74,,5662.0,3084.5,5977.6,3084.5
3157,2016-09-09 03:30:00,9,2,1000,4,3,13399.17,,11836.0,6206.0,24305.6,6206.0
3158,2016-09-09 03:40:00,91,2,1400,1,1,22606.22,,9471.5,1945.0,10284.9,1945.0
3159,2016-09-09 03:55:00,73,3,1100,7,1,30093.45,,24493.5,11511.5,14960.2,11511.5
3160,2016-09-09 04:00:00,9,3,1300,4,3,22571.62,,16739.5,8112.0,26303.8,8112.0
3161,2016-09-09 04:05:00,86,3,950,7,3,23682.74,,10235.0,3222.5,9734.96,3222.5
3162,2016-09-09 04:15:00,91,3,1600,1,1,24975.87,,13429.5,2474.5,10807.8,2474.5
3163,2016-09-09 04:30:00,9,4,1300,4,3,60696.68,,26971.0,11063.5,46493.0,11063.5
3164,2016-09-09 04:35:00,73,4,1400,7,1,20487.44,,36349.4,14935.6,16588.7,14935.6
3165,2016-09-09 04:45:00,86,4,950,7,3,20470.58,,11260.5,4360.0,14534.9,4360.0
3166,2016-09-09 04:55:00,91,4,1300,1,1,21433.44,,15665.1,3053.01,10135.6,3053.01
3167,2016-09-09 05:00:00,9,5,1000,4,3,21950.79,,13157.5,7934.0,31598.9,7934.0
3168,2016-09-09 05:10:00,73,5,1600,7,1,4414.29,,12316.0,6783.5,5850.57,6783.5
3169,2016-09-09 05:20:00,86,5,1600,7,3,13723.79,,15630.0,5671.5,19983.3,5671.5
3170,2016-09-09 05:30:00,9,6,2200,4,3,21581.88,,15017.0,5298.0,31458.9,5298.0
3171,2016-09-09 05:35:00,91,5,1200,1,1,2496.76,,7996.38,2013.93,5003.75,2013.93
3172,2016-09-09 05:50:00,73,6,900,7,1,15261.56,,26829.8,12421.9,15979.6,12421.9
3173,2016-09-09 05:57:00,86,6,1250,7,3,4321.78,,10867.0,4544.5,10559.9,4544.5
3174,2016-09-09 06:00:00,9,7,1200,4,3,23759.19,,20156.0,11483.0,42204.0,11483.0
3175,2016-09-09 06:10:00,91,6,1000,1,1,21067.97,,22944.2,10155.9,20576.2,10155.9
3176,2016-09-09 06:25:00,73,7,1300,7,1,37052.7,,35349.6,14726.2,23880.3,14726.2
3177,2016-09-09 06:30:00,9,8,1300,4,3,88859.51,,29730.5,12259.5,55023.2,12259.5
3178,2016-09-09 06:35:00,86,7,1400,7,3,8541.57,,14050.5,5248.5,11793.8,5248.5
3179,2016-09-09 06:45:00,91,7,1000,1,1,53486.25,,47591.8,12883.8,27504.9,12883.8
3180,2016-09-09 07:05:00,73,8,1100,7,1,60143.96,,67441.1,27742.6,43470.8,27742.6
3181,2016-09-09 07:25:00,91,8,1200,1,1,70957.88,,45988.0,11876.5,24785.1,11876.5
3182,2016-09-10 01:36:00,32,1,1200,4,3,12545.1,,11686.0,3581.5,12979.1,3581.5
3183,2016-09-10 02:06:00,32,2,1200,4,3,49813.81,,14303.5,4501.0,23501.3,4501.0
3184,2016-09-10 02:10:00,38,1,1500,7,2,105798.82,,84252.0,39119.5,33811.4,39119.5
3185,2016-09-10 02:13:00,42,1,1800,6,3,653.55,,5420.5,2464.0,5314.84,2464.0
3186,2016-09-10 02:17:00,14,1,1050,8,2,13417.4,,27223.0,12325.5,17762.4,12325.5
3187,2016-09-10 02:25:00,77,1,2500,7,2,145737.48,,85155.0,39098.0,132795.0,39098.0
3188,2016-09-10 02:29:00,61,1,1200,7,2,19667.22,,13185.5,4951.5,5822.74,4951.5
3189,2016-09-10 02:37:00,86,1,1250,5,1,5198.76,,4940.5,1212.5,4581.15,1212.5
3190,2016-09-10 02:41:00,32,3,1600,4,3,16245.68,,9207.5,2119.5,13589.2,2119.5
3191,2016-09-10 02:45:00,38,2,1800,7,2,165980.24,,102998.0,50301.0,52306.7,50301.0
3192,2016-09-10 02:48:00,42,2,1200,6,3,2053.9,,5819.5,2559.5,4664.37,2559.5
3193,2016-09-10 02:52:00,14,2,1200,8,2,36141.88,,26896.5,12601.0,18185.3,12601.0
3194,2016-09-10 03:00:00,77,2,1100,7,2,201050.13,,107420.0,56841.0,158391.0,56841.0
3195,2016-09-10 03:04:00,61,2,1200,7,2,12120.04,,15511.5,3488.5,4944.24,3488.5
3196,2016-09-10 03:08:00,41,1,1050,8,2,48490.75,,23521.5,8210.0,21707.7,8210.0
3197,2016-09-10 03:12:00,86,2,950,5,1,9137.53,,2610.0,1227.5,2795.11,1227.5
3198,2016-09-10 03:16:00,32,4,1600,4,3,20528.55,,11208.5,3687.0,19966.1,3687.0
3199,2016-09-10 03:20:00,38,3,1200,7,2,168774.08,,125886.0,61860.0,51040.6,61860.0
3200,2016-09-10 03:23:00,42,3,1400,6,3,6754.25,,7337.0,3024.5,7584.07,3024.5
3201,2016-09-10 03:25:00,95,1,2100,8,2,554.4,,4631.5,1550.0,1486.0,1550.0
3202,2016-09-10 03:27:00,14,3,2200,8,2,42426.05,,35359.5,10429.0,19002.9,10429.0
3282,2016-09-11 02:50:00,31,1,900,4,1,13440.93,,6531.5,2351.0,7572.77,2351.0
3283,2016-09-11 02:55:00,40,1,1000,1,1,24076.9,,6299.0,1056.5,4888.16,1056.5
3284,2016-09-11 03:10:00,51,1,2219,7,1,25871.71,,17449.0,3319.5,23742.9,3319.5
3285,2016-09-11 03:15:00,131,1,1000,8,1,2859.03,,3022.0,585.5,3259.74,585.5
3286,2016-09-11 03:25:00,29,1,900,8,1,14707.8,,21300.0,9797.5,16010.3,9797.5
3287,2016-09-11 03:30:00,31,2,1150,4,1,10876.0,,7114.0,2275.0,9475.32,2275.0
3288,2016-09-11 03:35:00,40,2,1400,1,1,20508.17,,10202.0,2376.5,8100.79,2376.5
3289,2016-09-11 03:50:00,51,2,1205,7,1,52768.37,,21537.0,9527.5,48703.8,9527.5
3290,2016-09-11 03:54:00,131,2,1380,8,1,4103.8,,5201.0,1908.0,6526.98,1908.0
3291,2016-09-11 04:03:00,29,2,1280,8,1,16256.19,,19444.0,9392.0,17179.9,9392.0
3292,2016-09-11 04:07:00,31,3,1650,4,1,5691.89,,4802.5,1960.5,6581.07,1960.5
3293,2016-09-11 04:12:00,40,3,1400,1,1,14517.65,,6120.5,1175.5,4985.47,1175.5
3294,2016-09-11 04:20:00,51,3,1411,7,1,33426.66,,25137.5,10768.5,48633.6,10768.5
3295,2016-09-11 04:30:00,131,3,1000,8,1,16314.88,,13624.5,4522.5,19427.8,4522.5
3296,2016-09-11 04:42:00,29,3,1750,8,1,29524.55,,24587.0,11015.5,18063.3,11015.5
3297,2016-09-11 04:46:00,31,4,1350,4,1,2210.04,,5325.0,1960.0,5057.21,1960.0
3298,2016-09-11 04:50:00,51,4,1411,7,1,19451.0,,20278.5,9629.0,43808.9,9629.0
3299,2016-09-11 04:54:00,40,4,1600,1,1,3125.01,,8948.5,3435.5,8301.18,3435.5
3300,2016-09-11 05:12:00,131,4,1380,8,1,17441.38,,15497.0,4725.5,16864.5,4725.5
3301,2016-09-11 05:17:00,29,4,1450,8,1,13589.23,,25056.0,10379.0,15099.1,10379.0
3302,2016-09-11 05:20:00,51,5,1005,7,1,28594.59,,27558.0,11981.0,56913.6,11981.0
3303,2016-09-11 05:25:00,31,5,1350,4,1,7364.27,,10627.0,3313.0,10236.8,3313.0
3304,2016-09-11 05:30:00,40,5,1200,1,1,14596.46,,15546.5,3641.5,10645.9,3641.5
3305,2016-09-11 05:34:00,55,1,2225,10,2,6142.77,,6587.5,978.5,15306.2,978.5
3306,2016-09-11 05:46:00,131,5,1380,8,1,13109.73,,14757.0,4786.5,14443.8,4786.5
3307,2016-09-11 05:50:00,51,6,1105,7,1,24235.56,,25174.0,9403.5,43860.4,9403.5
3308,2016-09-11 05:55:00,29,5,1280,8,1,20140.41,,38025.0,14367.0,19042.4,14367.0
3309,2016-09-11 06:00:00,31,6,1150,4,1,16192.45,,9755.5,970.5,9970.02,970.5
3310,2016-09-11 06:05:00,40,6,1200,1,1,19779.8,,16932.5,3495.5,13525.0,3495.5
3311,2016-09-11 06:12:00,55,2,1760,10,2,18592.72,,10163.0,4023.5,24891.1,4023.5
3312,2016-09-11 06:20:00,51,7,1511,7,1,47753.0,,42349.5,18936.5,77436.8,18936.5
3313,2016-09-11 06:25:00,131,6,1800,8,1,12903.99,,11725.0,4004.0,15421.2,4004.0
3314,2016-09-11 06:30:00,29,6,1280,8,1,20952.57,,28005.5,10893.5,16442.4,10893.5
3315,2016-09-11 06:34:00,31,7,1150,4,1,2426.36,,8743.0,2605.0,6648.67,2605.0
3316,2016-09-11 06:42:00,40,7,1800,1,1,28112.41,,22959.5,4529.0,18790.3,4529.0
3317,2016-09-11 06:46:00,55,3,1200,10,2,1615.03,,10801.0,3066.0,20102.3,3066.0
3318,2016-09-11 06:50:00,51,8,1205,7,1,23185.49,,30111.0,14412.0,67862.2,14412.0
3319,2016-09-11 07:00:00,131,7,1800,8,1,31456.16,,15755.5,4923.0,16461.2,4923.0
3320,2016-09-11 07:05:00,29,7,1000,8,1,11951.58,,38981.0,14581.0,18040.2,14581.0
3321,2016-09-11 07:10:00,31,8,1650,4,1,1980.29,,7210.0,3575.0,9476.46,3575.0
3322,2016-09-11 07:17:00,40,8,1400,1,1,15939.49,,20756.5,5027.0,13855.9,5027.0
3323,2016-09-11 07:22:00,55,4,1200,10,2,12884.58,,16681.0,5886.0,32382.0,5886.0
3324,2016-09-11 07:35:00,131,8,1000,8,1,26602.56,,18854.0,4171.5,17565.4,4171.5
3325,2016-09-11 08:00:00,55,5,1100,10,2,11358.07,,13588.5,5672.0,35933.9,5672.0
3326,2016-09-11 08:35:00,55,6,1400,10,2,16395.72,,17776.5,6105.5,55134.9,6105.5
3327,2016-09-11 09:07:00,55,7,1400,10,2,16554.45,,16270.0,5181.0,46089.2,5181.0
3328,2016-09-12 02:55:00,60,1,1600,5,1,20094.46,,22395.5,10258.0,17424.1,10258.0
3329,2016-09-12 03:00:00,97,1,1400,3,1,10973.7,,12777.0,6791.5,25515.4,6791.5
3330,2016-09-12 03:30:00,97,2,1300,3,1,42374.58,,17635.5,5371.0,24365.9,5371.0
3331,2016-09-12 03:35:00,60,2,1250,5,1,11077.82,,18715.3,9357.0,12606.2,9357.0
3332,2016-09-12 04:00:00,97,3,1590,3,1,32278.77,,23600.5,10487.0,35548.2,10487.0
3333,2016-09-12 04:10:00,60,3,1250,5,1,19632.19,,26160.4,12037.0,16976.4,12037.0
3334,2016-09-12 04:30:00,97,4,1590,3,1,22774.05,,19438.5,9591.5,29995.8,9591.5
3335,2016-09-12 04:45:00,60,4,1400,5,1,18021.93,,23258.0,12219.5,23803.6,12219.5
3336,2016-09-12 05:00:00,97,5,1300,3,1,25688.54,,20714.0,10073.0,32853.0,10073.0
3337,2016-09-12 05:20:00,60,5,1400,5,1,17850.41,,28598.5,14833.7,21066.8,14833.7
3338,2016-09-12 05:30:00,97,6,1400,3,1,29947.24,,19246.0,8897.0,27696.3,8897.0
3339,2016-09-12 05:55:00,60,6,1300,5,1,13582.87,,27102.6,14594.5,17823.6,14594.5
3340,2016-09-12 06:00:00,97,7,1100,3,1,10326.14,,16550.5,8890.0,28233.7,8890.0
3341,2016-09-12 06:30:00,97,8,1590,3,1,45038.74,,28493.0,9364.0,37439.3,9364.0
3342,2016-09-12 06:35:00,60,7,1250,5,1,17837.0,,40785.3,20246.5,23789.0,20246.5
3343,2016-09-12 07:15:00,60,8,1000,5,1,20676.21,,43193.5,18864.0,28967.0,18864.0
3344,2016-09-13 02:45:00,23,1,1200,5,2,17385.25,,15995.0,4920.5,8290.0,4920.5
3345,2016-09-13 03:00:00,107,1,2100,2,3,21016.78,,8207.0,2135.5,13437.1,2135.5
3346,2016-09-13 03:20:00,23,2,1350,5,2,40389.22,,20056.0,8756.0,17885.5,8756.0
3347,2016-09-13 03:30:00,107,2,1200,2,3,17516.9,,7032.0,1821.0,11938.9,1821.0
3348,2016-09-13 03:40:00,20,1,1100,2,1,32302.97,,14435.0,3381.0,11757.6,3381.0
3349,2016-09-13 03:55:00,23,3,1100,5,2,37978.75,,19088.5,5964.5,14524.8,5964.5
3350,2016-09-13 04:00:00,107,3,1200,2,3,25693.58,,11513.0,4405.5,18436.6,4405.5
3351,2016-09-13 04:15:00,20,2,1200,2,1,16222.58,,14193.0,5033.0,9186.13,5033.0
3352,2016-09-13 04:30:00,107,4,1200,2,3,14662.54,,14955.0,6383.0,20910.8,6383.0
3353,2016-09-13 04:35:00,23,4,1100,5,2,39646.87,,35867.0,15070.5,25986.7,15070.5
3354,2016-09-13 04:50:00,20,3,1400,2,1,34095.37,,16157.5,5093.0,13880.8,5093.0
3355,2016-09-13 05:00:00,107,5,1200,2,3,16164.38,,15494.0,7011.5,26745.0,7011.5
3356,2016-09-13 05:10:00,23,5,1600,5,2,23250.24,,24076.5,11024.5,17487.1,11024.5
3357,2016-09-13 05:25:00,20,4,1800,2,1,16044.79,,13537.0,5876.5,11355.9,5876.5
3358,2016-09-13 05:30:00,107,6,1200,2,3,12065.68,,13286.5,5031.0,22530.2,5031.0
3359,2016-09-13 05:45:00,23,6,1600,5,2,59088.35,,33079.0,10602.5,18546.7,10602.5
3360,2016-09-13 06:00:00,107,7,2100,2,3,55085.38,,14412.5,3758.0,23284.7,3758.0
3361,2016-09-13 06:05:00,20,5,1100,2,1,13076.61,,14513.0,5476.0,12370.3,5476.0
3362,2016-09-13 06:25:00,23,7,1600,5,2,43686.25,,40494.5,14755.0,30399.6,14755.0
3363,2016-09-13 06:30:00,107,8,1600,2,3,18529.79,,18855.5,8626.0,41154.0,8626.0
3364,2016-09-13 06:45:00,20,6,1200,2,1,31169.09,,20676.5,7040.0,15988.9,7040.0
3365,2016-09-13 07:05:00,23,8,1350,5,2,54895.02,,49898.5,19942.5,34061.9,19942.5
3366,2016-09-13 07:25:00,20,7,1400,2,1,46086.32,,29142.5,9836.5,20312.4,9836.5
3367,2016-09-14 02:30:00,41,1,1000,1,3,22890.69,,6718.0,2182.0,5821.73,2182.0
3368,2016-09-14 02:43:00,14,1,1050,7,1,24539.81,,15834.0,7320.0,11429.5,7320.0
3369,2016-09-14 03:00:00,32,1,1400,4,3,38735.11,,10498.0,2694.0,20002.6,2694.0
3370,2016-09-14 03:05:00,17,1,1600,7,1,35407.75,,11372.5,12.0,5323.64,12.0
3371,2016-09-14 03:10:00,41,2,1250,1,3,8098.73,,10989.5,4021.5,9533.75,4021.5
3372,2016-09-14 03:18:00,14,2,1350,7,1,16963.9,,11509.0,5523.0,8059.56,5523.0
3373,2016-09-14 03:30:00,32,2,1100,4,3,60971.27,,14526.5,3183.0,21100.3,3183.0
3374,2016-09-14 03:40:00,17,2,1400,7,1,72087.89,,32694.5,14310.5,17954.7,14310.5
3408,2016-09-15 01:45:00,70,1,1106,7,2,11746.34,,11884.5,5808.5,10195.4,5808.5
3409,2016-09-15 02:20:00,70,2,1106,7,2,29893.01,,18177.5,8747.0,15521.2,8747.0
3410,2016-09-15 02:55:00,70,3,2210,7,2,34809.94,,23920.0,12044.5,19209.1,12044.5
3411,2016-09-15 03:00:00,32,1,2200,4,3,15146.26,,10717.5,3086.5,22710.9,3086.5
3412,2016-09-15 03:30:00,32,2,1200,4,3,53398.75,,16989.5,6808.0,31215.9,6808.0
3413,2016-09-15 03:35:00,70,4,1406,7,2,9232.93,,20616.0,10848.5,11858.7,10848.5
3414,2016-09-15 03:50:00,26,1,1609,7,1,23811.68,,9468.0,1753.5,7291.17,1753.5
3415,2016-09-15 04:00:00,32,3,1200,4,3,60979.42,,15457.0,5890.0,28652.4,5890.0
3416,2016-09-15 04:10:00,70,5,1706,7,2,38589.25,,29758.0,12917.5,21846.1,12917.5
3417,2016-09-15 04:25:00,26,2,1200,7,1,33081.29,,11144.5,3769.0,12562.2,3769.0
3418,2016-09-15 04:30:00,32,4,1000,4,3,32466.34,,9033.5,1.0,15746.9,1.0
3419,2016-09-15 04:45:00,70,6,1706,7,2,22713.52,,23740.0,12229.5,21257.3,12229.5
3420,2016-09-15 05:00:00,32,5,1600,4,3,64494.04,,26132.0,9931.5,34082.1,9931.5
3421,2016-09-15 05:05:00,26,3,1000,7,1,23077.34,,9692.5,3741.5,10209.3,3741.5
3422,2016-09-15 05:20:00,70,7,1606,7,2,34973.15,,31752.0,14741.5,23963.1,14741.5
3423,2016-09-15 05:27:00,13,1,1000,10,1,22804.65,,8425.0,2875.0,14197.9,2875.0
3424,2016-09-15 05:30:00,32,6,1200,4,3,37795.55,,21365.5,9097.0,39356.1,9097.0
3425,2016-09-15 05:40:00,26,4,1300,7,1,39966.88,,12154.5,3185.5,13186.8,3185.5
3426,2016-09-15 05:55:00,70,8,1206,7,2,42541.61,,36105.0,16927.0,25737.4,16927.0
3427,2016-09-15 06:00:00,32,7,1200,4,3,19069.82,,17800.5,5672.5,27013.6,5672.5
